"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Indiana","Sullivan",2018,181,145,36,0,0,0,0,91,57,33,0,0,0,0,181,0
"Indiana","Tippecanoe",2018,345,285,60,0,0,0,0,78,54,34,0,0,0,0,345,0
"Indiana","Vanderburgh",2018,365,261,101,3,0,0,0,143,63,41,0,0,199,0,166,0
"Indiana","Vigo",2018,365,251,111,3,0,0,0,115,64,42,0,0,202,0,163,0
"Indiana","Wabash",2018,362,315,42,5,0,0,0,129,54,35,0,0,362,0,0,0
"Indiana","Warrick",2018,365,324,38,3,0,0,0,126,51,35,0,0,365,0,0,0
"Indiana","Whitley",2018,348,294,54,0,0,0,0,81,54,31,0,0,0,0,348,0
"Iowa","Black Hawk",2018,365,245,120,0,0,0,0,82,61,42,0,0,0,0,365,0
"Iowa","Bremer",2018,245,224,19,2,0,0,0,112,50,37,0,0,245,0,0,0
"Iowa","Cerro Gordo",2018,115,115,0,0,0,0,0,46,31,16,0,0,0,0,0,115
"Iowa","Clinton",2018,365,244,121,0,0,0,0,100,64,43,0,0,145,2,218,0
"Iowa","Harrison",2018,245,213,30,2,0,0,0,101,58,39,0,0,245,0,0,0
"Iowa","Johnson",2018,362,287,75,0,0,0,0,92,56,38,0,0,0,0,362,0
"Iowa","Lee",2018,121,99,22,0,0,0,0,76,56,34,0,0,0,0,121,0
"Iowa","Linn",2018,365,249,112,4,0,0,0,129,64,44,0,0,150,3,211,1
"Iowa","Montgomery",2018,365,283,82,0,0,0,0,93,60,39,0,0,149,0,216,0
"Iowa","Muscatine",2018,365,249,116,0,0,0,0,95,62,41,0,0,0,3,361,1
"Iowa","Palo Alto",2018,365,263,100,2,0,0,0,115,62,42,0,0,160,0,205,0
"Iowa","Polk",2018,365,284,79,2,0,0,0,112,60,40,0,5,225,0,135,0
"Iowa","Pottawattamie",2018,124,100,23,1,0,0,0,102,56,33,0,0,0,0,114,10
"Iowa","Scott",2018,365,173,188,4,0,0,0,108,69,52,0,1,66,0,204,94
"Iowa","Van Buren",2018,359,281,78,0,0,0,0,100,58,38,0,0,178,0,180,1
"Iowa","Woodbury",2018,122,108,14,0,0,0,0,92,53,33,0,0,0,0,122,0
"Kansas","Chase",2018,78,72,6,0,0,0,0,63,46,26,0,0,0,0,78,0
"Kansas","Ford",2018,354,325,28,1,0,0,0,129,41,17,0,0,0,0,0,354
"Kansas","Johnson",2018,363,299,64,0,0,0,0,91,59,36,0,0,274,0,89,0
"Kansas","Leavenworth",2018,362,325,37,0,0,0,0,100,51,33,0,0,362,0,0,0
"Kansas","Neosho",2018,359,307,52,0,0,0,0,87,54,37,0,0,303,0,50,6
"Kansas","Sedgwick",2018,365,269,96,0,0,0,0,100,62,41,0,18,231,0,55,61
"Kansas","Shawnee",2018,365,272,93,0,0,0,0,99,63,42,0,0,181,0,184,0
"Kansas","Sherman",2018,350,344,6,0,0,0,0,91,31,14,0,0,0,0,0,350
"Kansas","Sumner",2018,365,314,51,0,0,0,0,90,56,36,0,1,312,0,36,16
"Kansas","Trego",2018,365,300,64,1,0,0,0,130,60,38,0,1,324,1,38,1
"Kansas","Wyandotte",2018,365,254,108,2,1,0,0,172,68,42,0,19,180,0,165,1
"Kentucky","Bell",2018,256,231,25,0,0,0,0,84,50,39,0,0,226,0,30,0
"Kentucky","Boone",2018,243,218,23,1,1,0,0,151,51,38,0,0,243,0,0,0
"Kentucky","Boyd",2018,365,307,57,1,0,0,0,119,55,38,0,14,159,2,190,0
"Kentucky","Bullitt",2018,233,196,35,2,0,0,0,150,58,38,0,0,233,0,0,0
"Kentucky","Campbell",2018,352,281,70,1,0,0,0,101,56,39,0,11,160,3,178,0
"Kentucky","Carter",2018,281,259,22,0,0,0,0,80,49,33,0,0,217,0,64,0
"Kentucky","Christian",2018,280,241,39,0,0,0,0,90,54,39,0,0,213,0,67,0
"Kentucky","Daviess",2018,357,272,84,1,0,0,0,112,58,40,0,17,144,4,192,0
"Kentucky","Edmonson",2018,365,301,64,0,0,0,0,100,58,38,1,0,196,1,167,0
"Kentucky","Fayette",2018,365,272,93,0,0,0,0,87,59,40,0,13,111,1,239,1
"Kentucky","Greenup",2018,360,340,19,1,0,0,0,119,46,30,0,0,238,122,0,0
"Kentucky","Hancock",2018,125,115,10,0,0,0,0,97,48,38,0,0,125,0,0,0
"Kentucky","Hardin",2018,361,269,92,0,0,0,0,100,61,40,0,0,121,0,240,0
"Kentucky","Henderson",2018,365,239,113,13,0,0,0,120,77,43,0,0,122,51,192,0
"Kentucky","Jefferson",2018,365,208,149,6,2,0,0,166,76,47,0,18,144,0,203,0
"Kentucky","Jessamine",2018,356,326,30,0,0,0,0,90,50,32,0,0,237,119,0,0
"Kentucky","Livingston",2018,257,226,31,0,0,0,0,97,54,39,0,0,240,0,0,17
"Kentucky","McCracken",2018,364,252,112,0,0,0,0,100,60,42,0,1,133,0,230,0
"Kentucky","Morgan",2018,364,337,27,0,0,0,0,80,48,34,0,0,364,0,0,0
"Kentucky","Oldham",2018,243,214,28,1,0,0,0,108,54,38,0,0,243,0,0,0
"Kentucky","Perry",2018,364,289,75,0,0,0,0,80,56,38,0,0,122,0,242,0
"Kentucky","Pike",2018,359,319,40,0,0,0,0,84,52,35,0,0,146,0,213,0
"Kentucky","Pulaski",2018,282,243,39,0,0,0,0,74,54,38,0,0,218,0,64,0
"Kentucky","Simpson",2018,243,212,31,0,0,0,0,93,51,38,0,0,243,0,0,0
"Kentucky","Trigg",2018,348,324,24,0,0,0,0,87,48,35,0,0,348,0,0,0
"Kentucky","Warren",2018,352,274,78,0,0,0,0,95,58,39,0,0,103,0,249,0
"Kentucky","Washington",2018,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,0
"Louisiana","Ascension",2018,364,325,36,3,0,0,0,122,51,31,0,7,357,0,0,0
"Louisiana","Bossier",2018,365,308,57,0,0,0,0,96,61,35,0,0,288,0,73,4
"Louisiana","Caddo",2018,361,288,71,2,0,0,0,128,61,37,0,0,291,0,70,0
"Louisiana","Calcasieu",2018,365,236,123,6,0,0,0,108,67,44,0,4,111,7,243,0
"Louisiana","East Baton Rouge",2018,365,250,104,11,0,0,0,126,70,42,0,6,159,5,194,1
"Louisiana","Iberville",2018,365,294,63,7,1,0,0,153,64,36,0,1,324,0,40,0
"Louisiana","Jefferson",2018,365,274,90,1,0,0,0,101,64,40,0,5,168,0,192,0
"Louisiana","Lafayette",2018,365,269,96,0,0,0,0,97,62,40,0,0,197,0,168,0
"Louisiana","Lafourche",2018,362,323,39,0,0,0,0,90,51,36,0,0,259,0,103,0
"Louisiana","Livingston",2018,365,284,81,0,0,0,0,100,61,39,0,0,195,0,170,0
"Louisiana","Orleans",2018,365,299,66,0,0,0,0,85,58,35,0,44,0,0,315,6
"Louisiana","Ouachita",2018,363,338,25,0,0,0,0,100,46,32,0,0,313,0,50,0
"Louisiana","Pointe Coupee",2018,356,324,32,0,0,0,0,97,48,31,0,0,356,0,0,0
"Louisiana","Rapides",2018,119,102,17,0,0,0,0,91,56,31,0,0,0,0,119,0
"Louisiana","St. Bernard",2018,365,245,117,3,0,0,0,112,63,42,0,0,182,8,174,1
"Louisiana","St. Charles",2018,365,352,12,1,0,0,0,110,27,4,0,0,0,365,0,0
"Louisiana","St. James",2018,365,351,14,0,0,0,0,93,44,27,0,0,364,1,0,0
"Louisiana","St. John the Baptist",2018,359,336,22,1,0,0,0,108,48,31,0,0,359,0,0,0
"Louisiana","St. Martin",2018,352,321,31,0,0,0,0,97,50,33,0,0,352,0,0,0
"Louisiana","St. Tammany",2018,365,312,52,1,0,0,0,101,58,35,0,0,268,0,97,0
"Louisiana","Tangipahoa",2018,125,110,15,0,0,0,0,78,53,28,0,0,0,0,125,0
"Louisiana","Terrebonne",2018,119,108,11,0,0,0,0,70,49,27,0,0,0,0,119,0
"Louisiana","West Baton Rouge",2018,365,270,92,3,0,0,0,129,61,38,0,10,149,4,202,0
"Maine","Androscoggin",2018,361,336,25,0,0,0,0,84,47,31,0,0,190,0,169,2
"Maine","Aroostook",2018,365,316,47,0,2,0,0,170,55,37,0,0,217,0,147,1
"Maine","Cumberland",2018,365,318,47,0,0,0,0,100,54,37,0,13,243,0,107,2
"Maine","Hancock",2018,365,339,25,1,0,0,0,122,49,37,0,0,355,0,10,0
"Maine","Kennebec",2018,360,344,16,0,0,0,0,90,46,30,0,114,217,1,25,3
"Maine","Knox",2018,219,209,9,1,0,0,0,112,45,36,0,0,219,0,0,0
"Maine","Oxford",2018,354,310,44,0,0,0,0,97,53,34,0,0,176,0,178,0
"Maine","Penobscot",2018,364,336,28,0,0,0,0,97,49,32,0,0,197,0,163,4
"Maine","Washington",2018,327,315,11,1,0,0,0,122,46,36,0,0,327,0,0,0
"Maine","York",2018,227,207,18,2,0,0,0,119,49,40,0,0,227,0,0,0
"Maryland","Allegany",2018,365,289,49,24,3,0,0,200,85,13,0,0,0,365,0,0
"Maryland","Anne Arundel",2018,346,272,65,9,0,0,0,140,71,35,0,0,237,95,0,14
"Maryland","Baltimore",2018,365,270,90,5,0,0,0,115,65,42,0,15,228,0,122,0
"Maryland","Baltimore (City)",2018,364,246,110,8,0,0,0,129,71,43,0,25,151,0,188,0
"Maryland","Calvert",2018,243,209,33,1,0,0,0,147,58,39,0,0,243,0,0,0
"Maryland","Carroll",2018,240,199,41,0,0,0,0,97,61,41,0,0,240,0,0,0
"Maryland","Cecil",2018,358,277,74,7,0,0,0,129,61,40,0,0,160,0,198,0
"Maryland","Charles",2018,235,202,32,1,0,0,0,133,54,39,0,0,235,0,0,0
"Maryland","Dorchester",2018,365,305,58,1,1,0,0,151,59,38,0,0,314,0,51,0
"Maryland","Frederick",2018,245,204,41,0,0,0,0,100,61,41,0,0,245,0,0,0
"Maryland","Garrett",2018,362,319,43,0,0,0,0,97,52,37,0,0,313,0,49,0
"Maryland","Harford",2018,358,281,67,10,0,0,0,150,64,39,0,0,226,0,132,0
"Maryland","Howard",2018,365,290,75,0,0,0,0,75,56,35,0,77,0,0,288,0
"Maryland","Kent",2018,361,292,66,3,0,0,0,119,61,39,0,0,224,0,137,0
"Maryland","Montgomery",2018,347,265,81,1,0,0,0,112,59,42,0,0,185,0,162,0
"Maryland","Prince George's",2018,365,272,85,7,1,0,0,166,68,39,0,4,288,0,73,0
"Maryland","Washington",2018,356,288,68,0,0,0,0,93,61,38,0,0,200,0,156,0
"Massachusetts","Barnstable",2018,360,338,18,4,0,0,0,133,46,36,0,0,356,0,4,0
"Massachusetts","Berkshire",2018,365,284,80,1,0,0,0,122,58,33,0,0,80,0,285,0
"Massachusetts","Bristol",2018,365,304,51,10,0,0,0,133,56,40,0,0,276,0,89,0
"Massachusetts","Dukes",2018,359,331,25,3,0,0,0,108,49,37,0,0,354,0,5,0
"Massachusetts","Essex",2018,365,314,47,4,0,0,0,115,55,38,0,4,260,0,101,0
"Massachusetts","Franklin",2018,365,325,40,0,0,0,0,100,52,36,0,0,280,0,85,0
"Massachusetts","Hampden",2018,365,285,78,2,0,0,0,126,59,38,0,19,232,0,114,0
"Massachusetts","Hampshire",2018,363,314,47,2,0,0,0,122,54,37,0,5,258,0,100,0
"Massachusetts","Middlesex",2018,365,333,32,0,0,0,0,97,49,35,0,7,269,0,89,0
"Massachusetts","Norfolk",2018,353,337,15,1,0,0,0,105,45,32,0,19,334,0,0,0
"Massachusetts","Plymouth",2018,364,324,37,3,0,0,0,126,51,36,0,0,279,0,85,0
"Massachusetts","Suffolk",2018,365,238,126,1,0,0,0,108,61,44,0,13,58,0,294,0
"Massachusetts","Worcester",2018,365,306,55,4,0,0,0,129,57,38,0,8,273,0,84,0
"Michigan","Allegan",2018,286,232,46,8,0,0,0,150,64,40,0,0,229,0,57,0
"Michigan","Bay",2018,356,321,35,0,0,0,0,83,50,28,0,0,0,0,356,0
"Michigan","Benzie",2018,250,218,30,1,1,0,0,154,54,38,0,0,250,0,0,0
"Michigan","Berrien",2018,245,208,29,8,0,0,0,126,61,40,0,0,245,0,0,0
"Michigan","Cass",2018,240,202,31,7,0,0,0,126,64,40,0,0,240,0,0,0
"Michigan","Chippewa",2018,271,229,42,0,0,0,0,70,54,34,0,0,111,0,160,0
"Michigan","Clinton",2018,244,213,27,4,0,0,0,143,64,39,0,0,244,0,0,0
"Michigan","Genesee",2018,362,291,68,3,0,0,0,122,62,38,0,0,214,0,148,0
"Michigan","Huron",2018,241,212,26,3,0,0,0,122,54,38,0,0,241,0,0,0
"Michigan","Ingham",2018,342,284,56,2,0,0,0,147,56,37,0,0,191,0,151,0
"Michigan","Kalamazoo",2018,356,282,70,4,0,0,0,115,61,40,0,0,170,0,186,0
"Michigan","Kent",2018,365,295,66,4,0,0,0,115,63,39,0,0,227,0,138,0
"Michigan","Keweenaw",2018,78,77,1,0,0,0,0,61,28,11,0,0,0,0,78,0
"Michigan","Lenawee",2018,322,263,55,4,0,0,0,115,64,38,0,0,221,0,101,0
"Michigan","Macomb",2018,299,244,45,10,0,0,0,143,68,39,0,0,249,0,50,0
"Michigan","Manistee",2018,265,236,28,1,0,0,0,112,53,33,0,0,206,0,59,0
"Michigan","Mason",2018,252,226,25,1,0,0,0,133,51,37,0,0,252,0,0,0
"Michigan","Missaukee",2018,365,328,37,0,0,0,0,97,51,36,0,2,339,0,24,0
"Michigan","Monroe",2018,365,364,1,0,0,0,0,59,11,1,0,0,0,304,0,61
"Michigan","Muskegon",2018,240,203,31,3,3,0,0,174,67,40,0,0,240,0,0,0
"Michigan","Oakland",2018,278,217,52,8,1,0,0,151,67,40,0,0,220,0,58,0
"Michigan","Ottawa",2018,365,313,48,4,0,0,0,115,59,36,0,0,235,76,52,2
"Michigan","Schoolcraft",2018,348,322,24,2,0,0,0,105,49,31,0,0,245,0,103,0
"Michigan","St. Clair",2018,365,261,89,14,1,0,0,151,77,40,0,0,145,119,101,0
"Michigan","Tuscola",2018,356,324,31,1,0,0,0,105,50,35,0,0,356,0,0,0
"Michigan","Washtenaw",2018,365,281,78,6,0,0,0,150,66,40,0,0,234,0,131,0
"Michigan","Wayne",2018,365,166,191,8,0,0,0,133,80,51,0,7,82,22,226,28
"Michigan","Wexford",2018,356,330,24,2,0,0,0,122,49,35,0,0,356,0,0,0
"Minnesota","Anoka",2018,365,278,86,1,0,0,0,115,63,40,0,6,216,0,142,1
"Minnesota","Becker",2018,358,322,36,0,0,0,0,100,51,31,0,0,203,0,155,0
"Minnesota","Beltrami",2018,352,327,24,1,0,0,0,106,41,23,0,0,0,0,352,0
"Minnesota","Carlton",2018,354,330,24,0,0,0,0,93,45,26,0,0,159,0,195,0
"Minnesota","Cass",2018,320,292,28,0,0,0,0,100,47,23,0,0,0,0,320,0
"Minnesota","Cook",2018,353,341,12,0,0,0,0,65,31,18,0,0,0,0,353,0
"Minnesota","Crow Wing",2018,348,311,36,1,0,0,0,107,52,27,0,0,167,0,181,0
"Minnesota","Dakota",2018,365,310,55,0,0,0,0,91,54,31,0,64,0,0,301,0
"Minnesota","Goodhue",2018,231,206,24,1,0,0,0,133,51,38,0,0,231,0,0,0
"Minnesota","Hennepin",2018,365,228,136,1,0,0,0,104,64,44,4,12,60,0,159,130
"Minnesota","Lake",2018,365,317,48,0,0,0,0,95,54,32,0,0,159,0,82,124
"Minnesota","Lyon",2018,365,332,33,0,0,0,0,84,50,32,0,0,166,0,199,0
"Minnesota","Mille Lacs",2018,126,114,12,0,0,0,0,74,49,30,0,0,126,0,0,0
"Minnesota","Olmsted",2018,361,292,69,0,0,0,0,98,57,38,0,0,148,0,213,0
"Minnesota","Ramsey",2018,365,288,76,1,0,0,0,111,60,34,0,0,0,0,324,41
"Minnesota","Saint Louis",2018,365,308,55,2,0,0,0,109,57,35,0,0,281,0,74,10
"Minnesota","Scott",2018,357,317,38,2,0,0,0,112,51,35,0,0,291,0,66,0
"Minnesota","Stearns",2018,365,309,55,1,0,0,0,101,56,34,0,0,186,0,179,0
"Minnesota","Washington",2018,365,231,134,0,0,0,0,100,65,44,0,0,81,1,215,68
"Minnesota","Winona",2018,76,70,6,0,0,0,0,71,46,23,0,0,0,0,76,0
"Minnesota","Wright",2018,365,306,56,3,0,0,0,122,60,37,0,0,203,0,162,0
"Mississippi","Bolivar",2018,312,237,73,2,0,0,0,129,67,41,0,0,163,0,149,0
"Mississippi","DeSoto",2018,365,273,89,2,1,0,0,159,60,40,0,0,127,0,238,0
"Mississippi","Forrest",2018,359,284,74,1,0,0,0,119,57,37,0,0,0,0,359,0
"Mississippi","Grenada",2018,105,97,8,0,0,0,0,80,48,27,0,0,0,0,105,0
"Mississippi","Hancock",2018,363,311,51,1,0,0,0,102,55,35,0,0,168,0,195,0
"Mississippi","Harrison",2018,364,294,67,3,0,0,0,115,60,38,0,0,171,0,193,0
"Mississippi","Hinds",2018,365,255,109,1,0,0,0,112,67,44,0,1,146,0,218,0
"Mississippi","Jackson",2018,363,287,74,2,0,0,0,105,58,38,0,1,166,1,195,0
"Mississippi","Lauderdale",2018,237,206,31,0,0,0,0,87,54,37,0,0,237,0,0,0
"Mississippi","Lee",2018,243,226,17,0,0,0,0,80,49,36,0,0,243,0,0,0
"Mississippi","Yalobusha",2018,325,318,7,0,0,0,0,71,44,29,0,0,325,0,0,0
"Missouri","Andrew",2018,245,186,58,1,0,0,0,112,74,42,0,0,245,0,0,0
"Missouri","Boone",2018,245,208,36,1,0,0,0,105,54,40,0,0,245,0,0,0
"Missouri","Buchanan",2018,363,291,72,0,0,0,0,74,55,36,0,0,0,0,304,59
"Missouri","Callaway",2018,245,210,35,0,0,0,0,90,58,40,0,0,245,0,0,0
"Missouri","Cass",2018,364,292,72,0,0,0,0,97,58,38,0,0,211,0,153,0
"Missouri","Cedar",2018,363,284,79,0,0,0,0,84,58,39,0,0,180,0,183,0
"Missouri","Clay",2018,363,276,76,11,0,0,0,147,67,39,0,0,220,0,143,0
"Missouri","Clinton",2018,245,192,51,2,0,0,0,143,71,42,0,0,245,0,0,0
"Missouri","Franklin",2018,365,361,4,0,0,0,0,76,19,3,0,0,0,365,0,0
"Missouri","Greene",2018,365,294,71,0,0,0,0,93,56,39,0,0,198,0,161,6
"Missouri","Iron",2018,365,341,23,1,0,0,0,105,46,21,0,0,0,365,0,0
"Missouri","Jackson",2018,365,307,58,0,0,0,0,74,54,36,0,60,0,0,256,49
"Missouri","Jasper",2018,365,304,61,0,0,0,0,95,54,36,0,0,226,0,0,139
"Missouri","Jefferson",2018,365,296,63,6,0,0,0,119,61,36,0,0,197,24,115,29
"Missouri","Lincoln",2018,245,209,33,3,0,0,0,143,67,41,0,0,245,0,0,0
"Missouri","Monroe",2018,365,336,28,1,0,0,0,105,49,35,0,0,365,0,0,0
"Missouri","New Madrid",2018,365,272,26,41,26,0,0,200,136,4,0,0,0,365,0,0
"Missouri","Perry",2018,245,208,36,1,0,0,0,126,61,39,0,0,245,0,0,0
"Missouri","Saint Charles",2018,365,309,48,8,0,0,0,147,61,36,0,0,242,123,0,0
"Missouri","Saint Louis",2018,365,243,116,6,0,0,0,119,71,44,0,26,175,0,164,0
"Missouri","Sainte Genevieve",2018,245,210,35,0,0,0,0,97,58,40,0,0,245,0,0,0
"Missouri","St. Louis City",2018,365,204,151,9,1,0,0,182,71,48,0,21,137,0,189,18
"Missouri","Stoddard",2018,79,71,8,0,0,0,0,67,52,27,0,0,0,0,79,0
"Missouri","Taney",2018,81,72,9,0,0,0,0,75,52,25,0,0,0,0,81,0
"Montana","Cascade",2018,360,329,25,5,1,0,0,162,49,25,0,0,0,0,360,0
"Montana","Fergus",2018,365,325,34,5,1,0,0,158,51,40,0,0,328,0,36,1
"Montana","Flathead",2018,365,268,81,11,5,0,0,182,66,41,0,0,186,0,160,19
"Montana","Gallatin",2018,365,323,36,5,1,0,0,153,52,25,0,8,0,0,357,0
"Montana","Lake",2018,81,76,2,3,0,0,0,117,36,8,0,0,0,0,81,0
"Montana","Lewis and Clark",2018,365,284,71,7,3,0,0,164,66,43,0,0,253,0,112,0
"Montana","Lincoln",2018,365,203,142,8,12,0,0,177,77,47,0,0,0,0,362,3
"Montana","Missoula",2018,365,198,163,3,1,0,0,153,78,48,0,0,111,0,252,2
"Montana","Phillips",2018,360,326,30,3,1,0,0,158,50,36,0,1,311,0,48,0
"Montana","Powder River",2018,362,288,70,4,0,0,0,117,65,38,0,0,265,0,79,18
"Montana","Powell",2018,75,70,5,0,0,0,0,92,42,8,0,0,0,0,75,0
"Montana","Ravalli",2018,350,297,53,0,0,0,0,89,58,18,0,0,0,0,350,0
"Montana","Richland",2018,364,307,56,1,0,0,0,139,58,40,0,0,322,0,41,1
"Montana","Roosevelt",2018,74,64,8,2,0,0,0,134,58,14,0,0,0,0,74,0
"Montana","Rosebud",2018,361,331,28,2,0,0,0,133,49,38,0,0,301,0,57,3
"Montana","Sanders",2018,365,297,54,14,0,0,0,148,70,28,0,0,0,0,340,25
"Montana","Sheridan",2018,75,67,7,1,0,0,0,118,56,16,0,0,0,0,75,0
"Montana","Silver Bow",2018,363,308,54,1,0,0,0,120,56,20,0,0,0,0,200,163
"Montana","Yellowstone",2018,364,317,44,2,1,0,0,154,54,27,0,0,0,26,338,0
"Nebraska","Cass",2018,337,332,5,0,0,0,0,57,31,15,0,0,0,0,0,337
"Nebraska","Douglas",2018,365,258,103,4,0,0,0,108,64,43,0,0,191,12,150,12
"Nebraska","Hall",2018,111,104,7,0,0,0,0,68,45,23,0,0,0,0,111,0
"Nebraska","Knox",2018,357,329,28,0,0,0,0,93,48,34,0,0,357,0,0,0
"Nebraska","Lancaster",2018,365,330,35,0,0,0,0,78,50,31,0,0,229,77,59,0
"Nebraska","Sarpy",2018,349,287,62,0,0,0,0,93,56,35,0,0,0,0,349,0
"Nebraska","Scotts Bluff",2018,116,108,8,0,0,0,0,71,45,22,0,0,0,0,116,0
"Nebraska","Thomas",2018,78,73,5,0,0,0,0,76,46,18,0,0,0,0,78,0
"Nebraska","Washington",2018,116,103,13,0,0,0,0,94,52,29,0,0,0,0,116,0
"Nevada","Carson City",2018,365,269,88,5,3,0,0,160,64,44,0,0,311,0,54,0
"Nevada","Churchill",2018,332,256,71,5,0,0,0,129,67,44,0,0,332,0,0,0
"Nevada","Clark",2018,365,122,194,48,1,0,0,154,108,61,0,50,226,0,76,13
"Nevada","Douglas",2018,362,315,37,6,3,1,0,205,55,15,0,0,0,0,362,0
"Nevada","Elko",2018,339,323,15,1,0,0,0,123,38,16,0,0,0,0,16,323
"Nevada","Lyon",2018,362,304,50,8,0,0,0,133,58,40,0,0,362,0,0,0
"Nevada","Nye",2018,365,350,15,0,0,0,0,99,32,18,0,0,0,0,0,365
"Nevada","Washoe",2018,365,213,133,19,0,0,0,146,80,48,0,8,281,0,59,17
"Nevada","White Pine",2018,354,260,88,6,0,0,0,108,71,44,0,0,349,0,5,0
"New Hampshire","Belknap",2018,283,269,14,0,0,0,0,80,47,32,0,0,206,0,77,0
"New Hampshire","Cheshire",2018,365,334,31,0,0,0,0,84,49,35,0,0,272,0,93,0
"New Hampshire","Coos",2018,243,195,45,3,0,0,0,115,67,44,0,0,227,0,16,0
"New Hampshire","Grafton",2018,365,336,29,0,0,0,0,90,48,36,0,0,259,0,106,0
"New Hampshire","Hillsborough",2018,365,338,27,0,0,0,0,97,49,36,1,0,350,0,14,0
"New Hampshire","Merrimack",2018,365,355,10,0,0,0,0,87,44,27,0,0,213,152,0,0
"New Hampshire","Rockingham",2018,365,331,31,3,0,0,0,115,50,37,0,0,318,0,47,0
"New Jersey","Atlantic",2018,365,327,37,1,0,0,0,112,51,37,0,0,250,0,115,0
"New Jersey","Bergen",2018,365,214,137,12,2,0,0,164,76,45,1,69,96,0,199,0
"New Jersey","Camden",2018,365,237,123,5,0,0,0,140,68,44,1,9,161,0,194,0
"New Jersey","Cumberland",2018,365,305,60,0,0,0,0,93,56,38,0,15,173,0,177,0
"New Jersey","Essex",2018,364,277,83,3,1,0,0,177,64,38,2,57,164,0,141,0
"New Jersey","Gloucester",2018,276,223,46,7,0,0,0,147,67,39,0,0,232,0,44,0
"New Jersey","Hudson",2018,365,255,101,7,2,0,0,174,67,42,0,90,126,0,149,0
"New Jersey","Hunterdon",2018,352,273,74,3,2,0,0,179,63,38,0,0,230,0,122,0
"New Jersey","Mercer",2018,365,283,75,6,1,0,0,187,64,40,0,0,234,0,131,0
"New Jersey","Middlesex",2018,365,282,77,6,0,0,0,133,64,38,0,23,234,0,108,0
"New Jersey","Monmouth",2018,245,220,25,0,0,0,0,100,51,33,0,0,245,0,0,0
"New Jersey","Morris",2018,365,323,37,5,0,0,0,136,54,34,0,12,331,0,22,0
"New Jersey","Ocean",2018,349,296,45,8,0,0,0,143,61,35,0,0,220,0,129,0
"New Jersey","Passaic",2018,277,233,41,3,0,0,0,150,61,37,0,0,223,0,54,0
"New Jersey","Union",2018,365,254,111,0,0,0,0,95,60,42,1,72,0,0,292,0
"New Jersey","Warren",2018,357,294,62,1,0,0,0,112,60,35,0,38,158,0,161,0
"New Mexico","Bernalillo",2018,365,160,186,18,1,0,0,165,90,53,0,1,257,0,51,56
"New Mexico","Catron",2018,78,78,0,0,0,0,0,37,25,12,0,0,0,0,78,0
"New Mexico","Chaves",2018,79,76,3,0,0,0,0,57,45,24,0,0,0,0,79,0
"New Mexico","Dona Ana",2018,365,144,189,28,4,0,0,187,100,57,0,3,258,0,50,54
"New Mexico","Eddy",2018,365,214,131,17,3,0,0,185,90,47,0,8,355,0,2,0
"New Mexico","Lea",2018,365,227,132,6,0,0,0,143,80,45,0,3,302,0,60,0
"New Mexico","Lincoln",2018,77,76,1,0,0,0,0,52,26,13,0,0,0,0,77,0
"New Mexico","Los Alamos",2018,81,81,0,0,0,0,0,33,26,12,0,0,0,0,81,0
"New Mexico","Luna",2018,357,343,11,3,0,0,0,137,32,16,0,0,0,0,0,357
"New Mexico","Rio Arriba",2018,360,244,113,3,0,0,0,126,77,46,0,0,360,0,0,0
"New Mexico","San Juan",2018,365,213,136,16,0,0,0,129,93,47,0,2,363,0,0,0
"New Mexico","Sandoval",2018,354,224,118,12,0,0,0,119,84,45,0,0,350,0,1,3
"New Mexico","Santa Fe",2018,365,279,83,3,0,0,0,122,67,44,0,0,353,0,12,0
"New Mexico","Socorro",2018,74,73,1,0,0,0,0,56,30,15,0,0,0,0,74,0
"New Mexico","Taos",2018,365,346,19,0,0,0,0,66,41,23,0,0,0,0,365,0
"New Mexico","Valencia",2018,359,238,116,5,0,0,0,108,80,45,0,0,359,0,0,0
"New York","Albany",2018,365,292,71,2,0,0,0,112,59,38,0,0,216,0,149,0
"New York","Bronx",2018,365,286,70,9,0,0,0,150,64,39,0,80,169,0,116,0
"New York","Chautauqua",2018,362,311,47,4,0,0,0,126,58,36,0,0,336,4,22,0
"New York","Dutchess",2018,364,342,20,1,1,0,0,156,46,31,0,0,348,16,0,0
"New York","Erie",2018,365,276,87,2,0,0,0,112,65,40,0,17,204,0,144,0
"New York","Essex",2018,365,319,44,2,0,0,0,108,54,41,0,0,363,0,2,0
"New York","Franklin",2018,341,341,0,0,0,0,0,24,0,0,0,0,0,341,0,0
"New York","Hamilton",2018,357,346,11,0,0,0,0,97,45,33,0,0,352,5,0,0
"New York","Herkimer",2018,248,236,12,0,0,0,0,93,48,36,0,0,245,3,0,0
"New York","Jefferson",2018,329,307,20,2,0,0,0,105,47,33,0,0,329,0,0,0
"New York","Kings",2018,365,330,35,0,0,0,0,80,49,25,0,0,0,0,365,0
"New York","Monroe",2018,365,301,60,4,0,0,0,108,58,36,0,6,205,0,154,0
